epoch,train_loss,train_jaccard,train_f1,train_recall,train_precision,valid_loss,valid_jaccard,valid_f1,valid_recall,valid_precision,learning_rate
68,0.3392530092402473,0.6139829225709866,0.7608295155848928,0.7361914990950136,0.7871737477602974,0.37704249934984907,0.5271035452807733,0.6903311133153842,0.6345243780662527,0.7569009270288467,1.0000000000000004e-08
69,0.3339866476277836,0.6113121420864802,0.758775566967298,0.7321696603413484,0.787388023004725,0.3763498967354917,0.527403414195867,0.6905882352941176,0.6371293361698432,0.7538398315097344,1.0000000000000004e-08
70,0.3344887996304214,0.6120656390681078,0.7593557287430637,0.7330984375621198,0.7875637986631644,0.3758027450494294,0.5278374123371976,0.69096018735363,0.6404723657361178,0.7500889815426857,1.0000000000000004e-08
71,0.3403688524568973,0.6070610837152877,0.7554922334524488,0.7290329317348954,0.7839444783078289,0.37481569585531216,0.5292056909987846,0.692131469446912,0.6427299960925629,0.7497594327677893,1.0000000000000004e-08
72,0.3306371993089751,0.6144299415282172,0.7611726290787182,0.7376886170979691,0.786201013119688,0.37550738306444265,0.5277497477295661,0.6908850726552179,0.6357834411496548,0.7564440311999586,1.0000000000000004e-08
73,0.33658893625853403,0.6119638704542723,0.7592774027643845,0.7339325485205218,0.7864353329107249,0.376705331658867,0.5260620885643369,0.6894373335219103,0.6349151217817913,0.7542031975244972,1.0000000000000004e-08
74,0.3350130105849434,0.6113893296310988,0.7588350231549148,0.7353553626184667,0.7838635340237862,0.3742838240182022,0.5282964973042453,0.6913534098077238,0.6423826683454175,0.7484066767830045,1.0000000000000004e-08
75,0.34095306223371924,0.6110285571974099,0.7585570776726295,0.7321390382310374,0.7869529888486171,0.37304586531819045,0.5273509526736324,0.6905432595573441,0.6332653149828507,0.759212991880075,1.0000000000000004e-08
76,0.33682548432841936,0.60859167735748,0.7566763970297873,0.7287035195863989,0.7868826058715852,0.3743551098855974,0.528657616892911,0.69166255550074,0.6391264707159293,0.7536090918398689,1.0000000000000004e-08
77,0.3292093309599122,0.6114768701704958,0.7589024471766709,0.7335795448897019,0.7860361320011078,0.37614745059369875,0.5273196615516994,0.6905164319248827,0.6385620631268181,0.7516737363929065,1.0000000000000004e-08
78,0.3317852378577713,0.6121237742355291,0.7594004679024089,0.7344425989835599,0.7861142455662246,0.37400981681826884,0.5282078472958642,0.6912774963569496,0.6487648156992142,0.7397524752475247,1.0000000000000004e-08
79,0.33768321042518684,0.6095151119449242,0.7573897348604468,0.7333552098404507,0.7830530249941603,0.3762004456819173,0.5272967001639227,0.6904967451410439,0.6424260843138107,0.7463431857157268,1.0000000000000004e-08
80,0.332881693311391,0.6086555522009041,0.756725765647175,0.7319129254136639,0.7832800200124546,0.37492966157381885,0.5280545733776206,0.6911462228870606,0.6419050926930925,0.7485696926737887,1.0000000000000004e-08
81,0.336007124100523,0.6107137523025606,0.7583144446733979,0.7314193721491816,0.7872629450963194,0.3733568362626003,0.5279685264663806,0.6910725153316792,0.6409065254200494,0.7497587485397937,1.0000000000000004e-08
